supplier,amount,department,account,cost_center,project_id,personnel,reference,tax_persentage,city,created_at,Test_category
supplier3,769093,department8,2,CC6,P8,EMP5,REF9,0,Vaxjo,2023/12/01 17:10:40,Test_category7
supplier8,233850,department5,9,CC4,P1,EMP8,REF3,25,Lulea,2016/02/08 15:27:26,Test_category8
supplier7,564788,department10,3,CC9,P6,EMP7,REF4,10,Skovde,2021/03/04 11:54:31,Test_category6
supplier7,918034,department10,10,CC6,P6,EMP3,REF5,10,Skovde,2021/07/27 09:48:57,Test_category8
supplier8,859080,department7,4,CC2,P4,EMP9,REF0,0,Norrkoping,2017/04/06 08:26:42,Test_category7
supplier1,603913,department1,10,CC4,P8,EMP2,REF9,10,Lindkoping,2024/10/24 10:24:25,Test_category8
supplier5,444931,department0,10,CC3,P9,EMP6,REF2,25,Stockholm,2017/11/17 11:30:22,Test_category2
supplier8,9994,department5,8,CC8,P6,EMP0,REF2,20,Sundsvall,2018/11/21 15:35:27,Test_category7
supplier9,158083,department4,8,CC9,P2,EMP6,REF6,25,Malmo,2016/08/22 09:28:44,Test_category5
supplier5,734816,department0,4,CC9,P5,EMP8,REF6,0,Malmo,2023/01/01 16:40:50,Test_category6
supplier7,708163,department10,6,CC3,P4,EMP2,REF8,20,Malmo,2022/07/26 15:34:06,Test_category4
supplier0,238742,department1,5,CC2,P4,EMP4,REF10,10,Lindkoping,2015/02/02 11:39:32,Test_category3
supplier6,581801,department5,0,CC4,P5,EMP3,REF2,25,Norrkoping,2024/03/01 08:35:57,Test_category5
supplier0,869224,department2,7,CC1,P10,EMP9,REF5,20,Lindkoping,2022/02/25 09:08:53,Test_category5
supplier2,462276,department10,10,CC10,P8,EMP7,REF10,25,Stockholm,2021/05/03 11:49:58,Test_category1
supplier5,497032,department5,5,CC0,P3,EMP5,REF3,25,Sundsvall,2015/07/10 14:53:22,Test_category0
supplier7,478987,department10,9,CC9,P0,EMP8,REF2,10,Malmo,2019/10/19 13:59:09,Test_category8
supplier6,800465,department10,0,CC5,P2,EMP5,REF6,20,Norrkoping,2024/08/30 13:49:02,Test_category4
supplier3,968162,department4,2,CC7,P4,EMP6,REF3,0,Skovde,2018/07/19 09:39:35,Test_category0
supplier0,448261,department2,8,CC1,P5,EMP4,REF0,0,Uppsala,2024/11/05 09:20:53,Test_category5
supplier10,472242,department2,4,CC8,P9,EMP4,REF10,10,Skovde,2022/03/03 08:41:56,Test_category10
supplier10,489182,department4,10,CC2,P5,EMP0,REF9,25,Stockholm,2021/05/14 08:52:56,Test_category3
supplier0,301881,department2,5,CC7,P8,EMP6,REF7,0,Malmo,2023/08/03 11:38:22,Test_category9
supplier7,647803,department0,2,CC3,P6,EMP4,REF7,20,Stockholm,2019/11/09 08:45:07,Test_category4
supplier2,492701,department1,2,CC8,P4,EMP7,REF9,25,Malmo,2020/03/09 14:36:12,Test_category4
supplier10,516775,department9,5,CC7,P9,EMP3,REF8,25,Skovde,2019/08/17 15:08:12,Test_category6
supplier1,724939,department4,0,CC8,P3,EMP4,REF8,10,Malmo,2024/10/19 08:23:18,Test_category1
supplier10,632100,department8,7,CC5,P9,EMP1,REF10,10,Sundsvall,2019/02/21 16:11:01,Test_category0
supplier5,443168,department3,6,CC9,P2,EMP1,REF9,20,Sundsvall,2020/05/24 13:06:56,Test_category1
supplier5,988798,department9,5,CC10,P4,EMP9,REF6,20,Norrkoping,2024/07/23 12:29:53,Test_category3
supplier5,607872,department1,2,CC1,P4,EMP0,REF1,20,Stockholm,2020/08/24 10:49:01,Test_category7
supplier8,637523,department4,3,CC5,P10,EMP1,REF8,10,Lindkoping,2019/04/01 15:10:39,Test_category1
supplier1,690634,department4,0,CC10,P8,EMP9,REF7,20,Gothenburg,2018/05/28 08:25:02,Test_category8
supplier0,807838,department7,6,CC5,P10,EMP10,REF2,20,Skovde,2017/12/06 17:30:17,Test_category2
supplier10,929983,department3,9,CC6,P0,EMP5,REF6,25,Gothenburg,2015/08/27 17:22:37,Test_category3
supplier6,525559,department3,1,CC1,P1,EMP0,REF9,25,Norrkoping,2019/03/21 15:29:19,Test_category8
supplier9,877366,department8,10,CC6,P10,EMP4,REF7,25,Uppsala,2023/04/22 17:06:23,Test_category10
supplier9,896007,department7,0,CC6,P7,EMP10,REF4,0,Norrkoping,2021/05/25 09:35:28,Test_category1
supplier5,858319,department0,8,CC2,P6,EMP7,REF10,10,Malmo,2024/04/27 15:10:56,Test_category2
supplier7,331936,department9,5,CC7,P6,EMP4,REF10,20,Vaxjo,2021/12/15 09:23:23,Test_category8
supplier0,535520,department9,4,CC0,P3,EMP8,REF9,25,Lindkoping,2016/12/03 14:44:48,Test_category10
supplier8,200621,department4,4,CC6,P2,EMP2,REF2,25,Uppsala,2024/12/17 16:38:58,Test_category7
supplier2,533524,department1,5,CC3,P3,EMP3,REF0,0,Malmo,2016/12/11 08:54:05,Test_category8
supplier3,318068,department7,5,CC7,P1,EMP5,REF2,0,Vaxjo,2024/12/25 13:22:16,Test_category10
supplier3,942906,department4,4,CC7,P3,EMP6,REF10,0,Stockholm,2015/11/01 08:31:16,Test_category6
supplier5,773592,department1,9,CC1,P0,EMP3,REF9,25,Lulea,2022/10/11 16:57:10,Test_category10
supplier5,205710,department5,9,CC10,P1,EMP2,REF8,0,Stockholm,2017/04/24 12:25:30,Test_category7
supplier3,178142,department10,4,CC5,P5,EMP7,REF7,10,Malmo,2021/03/16 14:03:07,Test_category8
supplier10,659380,department9,1,CC8,P8,EMP3,REF6,0,Malmo,2024/04/07 08:18:54,Test_category3
supplier4,41100,department5,4,CC5,P0,EMP8,REF9,20,Malmo,2020/08/03 17:53:28,Test_category10
supplier7,626785,department7,0,CC6,P2,EMP3,REF1,10,Skovde,2016/06/19 14:11:54,Test_category5
supplier8,831813,department10,3,CC0,P9,EMP6,REF0,25,Sundsvall,2019/09/24 11:22:15,Test_category7
supplier5,783036,department10,8,CC10,P9,EMP4,REF2,25,Skovde,2017/12/22 17:24:14,Test_category6
supplier5,488774,department6,6,CC2,P10,EMP6,REF0,20,Vaxjo,2019/04/13 13:38:54,Test_category4
supplier1,798631,department8,8,CC6,P0,EMP0,REF3,25,Sundsvall,2019/04/22 16:28:09,Test_category10
supplier2,199895,department7,4,CC1,P4,EMP8,REF5,0,Lindkoping,2020/01/24 12:09:53,Test_category9
supplier7,805767,department8,7,CC3,P1,EMP1,REF2,20,Sundsvall,2019/11/01 14:33:16,Test_category1
supplier7,958350,department3,7,CC0,P4,EMP6,REF10,10,Sundsvall,2015/08/11 08:30:10,Test_category0
supplier5,307985,department4,4,CC5,P4,EMP7,REF10,10,Lindkoping,2024/01/31 13:59:36,Test_category2
supplier2,302161,department6,7,CC7,P7,EMP1,REF5,10,Lindkoping,2020/11/20 17:05:41,Test_category5
supplier4,749376,department0,7,CC3,P1,EMP4,REF6,0,Malmo,2018/02/28 08:42:34,Test_category4
supplier6,720953,department0,6,CC10,P5,EMP4,REF7,25,Uppsala,2016/05/01 09:40:59,Test_category10
supplier0,735065,department8,7,CC9,P10,EMP9,REF4,20,Norrkoping,2015/09/16 17:56:03,Test_category1
supplier9,820936,department7,7,CC0,P1,EMP7,REF3,25,Lindkoping,2019/11/06 14:01:35,Test_category10
supplier7,955941,department10,3,CC7,P10,EMP0,REF1,0,Lulea,2020/02/16 15:43:04,Test_category3
supplier5,550862,department8,0,CC7,P4,EMP4,REF1,25,Lulea,2015/12/28 12:16:05,Test_category10
supplier2,373903,department9,0,CC0,P6,EMP6,REF1,0,Gothenburg,2020/01/06 09:10:43,Test_category10
supplier2,934366,department10,1,CC6,P2,EMP8,REF9,20,Stockholm,2018/11/23 13:49:52,Test_category2
supplier1,605517,department3,6,CC3,P6,EMP2,REF3,10,Stockholm,2015/06/01 17:12:00,Test_category7
supplier7,205605,department4,2,CC7,P2,EMP1,REF0,20,Uppsala,2017/09/10 16:58:59,Test_category6
supplier6,761324,department2,10,CC1,P9,EMP7,REF7,10,Lindkoping,2019/01/13 11:14:45,Test_category3
supplier1,633825,department6,4,CC1,P10,EMP5,REF9,20,Vaxjo,2020/06/12 11:42:22,Test_category0
supplier5,807715,department3,8,CC10,P9,EMP5,REF10,0,Vaxjo,2018/05/28 12:32:53,Test_category10
supplier10,344424,department0,6,CC7,P7,EMP4,REF2,20,Malmo,2021/12/31 11:57:12,Test_category8
supplier4,142951,department0,8,CC9,P8,EMP2,REF5,0,Lulea,2020/06/30 16:38:55,Test_category8
supplier10,166342,department6,10,CC10,P1,EMP6,REF9,25,Vaxjo,2019/10/28 08:39:04,Test_category7
supplier8,599525,department7,8,CC9,P1,EMP2,REF0,10,Lulea,2022/01/31 17:33:31,Test_category6
supplier6,784640,department4,8,CC10,P7,EMP10,REF0,0,Lindkoping,2019/02/19 12:37:55,Test_category2
supplier5,424031,department1,0,CC5,P0,EMP4,REF4,0,Uppsala,2024/11/01 14:49:52,Test_category3
supplier3,781140,department2,3,CC9,P10,EMP2,REF3,20,Malmo,2021/10/14 12:46:49,Test_category5
supplier8,546022,department9,6,CC1,P10,EMP6,REF8,25,Uppsala,2022/08/26 12:04:25,Test_category8
supplier3,667881,department7,3,CC10,P7,EMP5,REF3,20,Sundsvall,2015/01/03 17:49:56,Test_category6
supplier9,419322,department6,4,CC6,P1,EMP6,REF10,25,Lindkoping,2024/05/03 08:00:09,Test_category6
supplier7,336313,department3,0,CC7,P5,EMP7,REF8,20,Vaxjo,2017/10/13 17:18:15,Test_category8
supplier10,954756,department1,2,CC2,P9,EMP0,REF7,20,Lindkoping,2020/05/20 09:43:11,Test_category6
supplier3,20971,department3,4,CC0,P4,EMP9,REF3,25,Stockholm,2016/08/21 10:17:14,Test_category8
supplier10,333521,department3,3,CC3,P8,EMP10,REF1,0,Stockholm,2021/08/23 14:14:11,Test_category10
supplier5,85086,department9,10,CC10,P7,EMP5,REF7,20,Lindkoping,2022/12/07 08:48:30,Test_category4
supplier6,41282,department7,1,CC9,P8,EMP7,REF2,0,Gothenburg,2019/05/22 09:09:40,Test_category1
supplier4,250515,department8,1,CC0,P4,EMP1,REF2,10,Stockholm,2016/09/08 09:15:42,Test_category2
supplier6,891648,department4,7,CC10,P8,EMP6,REF5,10,Uppsala,2020/06/01 11:02:26,Test_category4
supplier9,894668,department10,4,CC10,P8,EMP2,REF1,25,Lulea,2017/12/22 14:01:12,Test_category9
supplier2,845153,department7,0,CC5,P7,EMP0,REF8,0,Malmo,2020/11/14 17:57:35,Test_category4
supplier2,674529,department3,5,CC6,P7,EMP3,REF9,20,Sundsvall,2024/05/22 13:04:17,Test_category10
supplier0,170935,department7,6,CC0,P6,EMP5,REF8,25,Lindkoping,2017/02/16 17:13:28,Test_category8
supplier1,323194,department5,8,CC7,P9,EMP7,REF4,10,Lindkoping,2020/04/13 09:15:13,Test_category4
supplier10,114508,department3,4,CC3,P3,EMP7,REF7,20,Gothenburg,2015/11/27 13:20:30,Test_category2
supplier1,435635,department10,5,CC10,P1,EMP4,REF10,20,Lulea,2021/01/03 14:53:12,Test_category10
supplier8,670657,department1,0,CC6,P8,EMP5,REF8,25,Stockholm,2021/02/11 17:22:16,Test_category10
supplier9,689632,department8,3,CC6,P0,EMP0,REF3,20,Norrkoping,2023/12/17 09:03:38,Test_category7
supplier10,312968,department3,6,CC0,P10,EMP4,REF4,20,Stockholm,2016/05/31 09:16:56,Test_category8
supplier3,150720,department0,6,CC10,P3,EMP3,REF8,25,Skovde,2016/12/31 10:01:26,Test_category3
supplier8,558835,department7,8,CC9,P8,EMP0,REF2,25,Lulea,2019/08/09 11:05:14,Test_category4
supplier5,976343,department2,4,CC7,P1,EMP1,REF7,10,Skovde,2020/02/15 10:18:19,Test_category7
supplier1,830988,department0,7,CC4,P0,EMP9,REF3,25,Uppsala,2020/08/05 09:00:25,Test_category8
supplier5,76593,department10,0,CC6,P6,EMP3,REF9,10,Stockholm,2018/09/17 09:47:49,Test_category6
supplier1,250274,department0,4,CC9,P9,EMP10,REF0,25,Lindkoping,2024/08/03 14:10:26,Test_category1
supplier8,753734,department2,0,CC0,P1,EMP0,REF4,10,Gothenburg,2020/08/11 10:07:13,Test_category1
supplier9,95492,department7,4,CC7,P0,EMP8,REF3,0,Lulea,2017/01/12 13:04:02,Test_category0
supplier8,934500,department5,7,CC0,P0,EMP3,REF2,10,Stockholm,2016/08/17 08:28:33,Test_category7
supplier5,198395,department3,9,CC3,P5,EMP9,REF3,10,Uppsala,2017/03/22 17:48:50,Test_category4
supplier9,761850,department8,3,CC2,P6,EMP0,REF9,0,Lindkoping,2017/01/31 08:50:30,Test_category8
supplier10,726260,department2,4,CC7,P3,EMP1,REF7,20,Vaxjo,2024/12/19 11:00:24,Test_category7
supplier7,937353,department5,5,CC9,P8,EMP9,REF7,10,Lindkoping,2020/02/17 15:38:11,Test_category2
supplier3,342911,department2,5,CC2,P2,EMP5,REF6,20,Lulea,2019/06/25 12:22:24,Test_category1
supplier1,839567,department6,1,CC10,P5,EMP5,REF8,0,Stockholm,2019/09/08 17:22:42,Test_category9
supplier5,302064,department10,9,CC2,P7,EMP2,REF2,0,Skovde,2023/10/06 09:56:20,Test_category5
supplier7,703026,department0,10,CC7,P4,EMP4,REF3,0,Sundsvall,2021/03/17 15:55:55,Test_category9
supplier5,108340,department6,2,CC6,P2,EMP0,REF9,25,Sundsvall,2019/02/10 12:50:33,Test_category3
supplier6,215982,department8,3,CC6,P7,EMP9,REF6,20,Malmo,2024/07/18 17:03:40,Test_category1
supplier2,448201,department1,6,CC2,P3,EMP10,REF10,0,Lindkoping,2018/11/21 15:59:43,Test_category10
supplier10,574677,department2,0,CC2,P0,EMP3,REF3,20,Sundsvall,2024/03/10 14:49:42,Test_category7
supplier1,876858,department2,5,CC1,P4,EMP4,REF8,20,Lindkoping,2018/01/12 12:17:15,Test_category5
supplier7,119707,department3,2,CC4,P9,EMP6,REF6,25,Sundsvall,2022/12/04 15:57:35,Test_category4
supplier0,945678,department3,1,CC9,P0,EMP1,REF1,20,Uppsala,2019/02/02 14:49:40,Test_category6
supplier8,16754,department4,0,CC0,P0,EMP10,REF0,25,Vaxjo,2022/06/30 14:29:18,Test_category7
supplier5,555629,department6,4,CC7,P8,EMP1,REF6,25,Skovde,2024/09/23 13:17:58,Test_category3
supplier0,45536,department5,2,CC0,P9,EMP6,REF8,10,Gothenburg,2018/09/15 12:47:33,Test_category2
supplier10,934526,department6,3,CC9,P4,EMP1,REF7,0,Gothenburg,2021/08/03 13:50:19,Test_category9
supplier4,777365,department5,7,CC8,P7,EMP8,REF5,10,Stockholm,2023/04/02 17:22:57,Test_category3
supplier7,936994,department9,7,CC7,P5,EMP6,REF2,0,Norrkoping,2022/01/06 08:10:34,Test_category9
supplier3,869776,department4,9,CC6,P7,EMP10,REF3,25,Lindkoping,2019/07/05 11:54:54,Test_category5
supplier8,145316,department8,3,CC8,P9,EMP1,REF7,25,Lindkoping,2023/03/13 14:43:30,Test_category6
supplier1,45761,department6,8,CC0,P1,EMP10,REF6,25,Malmo,2017/05/07 10:35:03,Test_category9
supplier3,88458,department0,9,CC6,P5,EMP0,REF8,25,Stockholm,2017/11/27 08:23:37,Test_category2
supplier9,816562,department10,10,CC10,P2,EMP8,REF4,0,Lulea,2019/10/09 17:55:48,Test_category2
supplier8,253026,department4,10,CC6,P9,EMP7,REF2,0,Gothenburg,2017/04/06 11:50:59,Test_category1
supplier6,305702,department5,9,CC4,P9,EMP1,REF1,0,Stockholm,2020/10/29 10:59:53,Test_category0
supplier3,799034,department7,6,CC1,P0,EMP7,REF2,25,Skovde,2020/12/30 13:48:40,Test_category6
supplier1,189585,department1,7,CC8,P0,EMP8,REF1,20,Vaxjo,2022/11/25 12:02:40,Test_category9
supplier4,549500,department2,6,CC3,P1,EMP10,REF5,20,Malmo,2018/12/28 12:23:04,Test_category9
supplier10,511989,department7,3,CC2,P1,EMP9,REF0,25,Lindkoping,2019/11/28 13:29:19,Test_category2
supplier4,579709,department7,0,CC1,P9,EMP0,REF4,0,Lindkoping,2015/10/12 08:27:48,Test_category7
supplier5,432523,department6,2,CC1,P6,EMP7,REF7,0,Norrkoping,2021/07/11 13:12:11,Test_category1
supplier5,20374,department0,6,CC0,P4,EMP3,REF9,25,Gothenburg,2024/08/03 14:22:54,Test_category9
supplier1,553147,department4,6,CC8,P0,EMP6,REF10,10,Lulea,2024/01/29 10:05:33,Test_category9
supplier8,945863,department1,1,CC2,P7,EMP5,REF7,10,Lindkoping,2017/04/16 12:07:12,Test_category10
supplier0,774111,department8,8,CC4,P8,EMP6,REF1,10,Vaxjo,2015/11/17 08:25:11,Test_category9
supplier2,915479,department10,10,CC3,P6,EMP8,REF2,20,Skovde,2019/05/09 12:02:12,Test_category0
supplier3,102935,department7,4,CC0,P10,EMP2,REF6,25,Sundsvall,2019/05/18 12:46:33,Test_category2
supplier5,588974,department9,7,CC10,P10,EMP10,REF9,20,Stockholm,2016/04/25 10:49:02,Test_category8
supplier4,617955,department8,7,CC0,P7,EMP6,REF4,20,Sundsvall,2021/11/14 10:04:17,Test_category9
supplier8,985510,department6,10,CC10,P10,EMP0,REF5,0,Malmo,2020/01/09 11:55:54,Test_category9
supplier2,95480,department10,5,CC2,P10,EMP3,REF5,25,Lindkoping,2016/06/05 10:32:16,Test_category5
supplier7,515808,department3,2,CC8,P1,EMP4,REF1,20,Lindkoping,2022/07/14 16:28:57,Test_category0
supplier5,131846,department1,3,CC8,P8,EMP4,REF1,10,Lulea,2020/05/29 17:08:55,Test_category4
supplier1,580227,department9,9,CC3,P9,EMP5,REF0,10,Lindkoping,2016/05/18 17:06:13,Test_category6
supplier6,723216,department6,2,CC3,P1,EMP0,REF10,10,Sundsvall,2019/12/24 15:14:43,Test_category1
supplier9,495328,department1,1,CC1,P2,EMP2,REF1,20,Vaxjo,2023/04/14 15:18:56,Test_category0
supplier6,14741,department2,0,CC1,P7,EMP8,REF0,25,Gothenburg,2023/08/27 14:07:40,Test_category1
supplier6,6794,department3,10,CC10,P7,EMP0,REF5,20,Sundsvall,2018/04/09 12:09:14,Test_category9
supplier9,131648,department1,10,CC3,P1,EMP6,REF8,20,Gothenburg,2015/09/15 10:27:49,Test_category4
supplier7,974097,department0,9,CC7,P2,EMP7,REF2,0,Malmo,2023/04/01 16:48:03,Test_category2
supplier1,71004,department7,9,CC9,P9,EMP7,REF3,10,Lindkoping,2020/12/10 08:25:15,Test_category1
supplier5,254369,department5,8,CC3,P4,EMP8,REF3,10,Vaxjo,2021/11/20 11:14:41,Test_category3
supplier4,566485,department1,8,CC8,P7,EMP8,REF1,10,Uppsala,2019/05/16 15:50:30,Test_category6
supplier7,81579,department1,3,CC9,P5,EMP7,REF5,25,Skovde,2018/01/19 17:01:25,Test_category9
supplier5,373990,department7,5,CC2,P6,EMP4,REF2,25,Uppsala,2019/11/08 09:42:39,Test_category1
supplier9,790312,department1,9,CC7,P0,EMP8,REF6,10,Sundsvall,2022/04/13 13:22:56,Test_category7
supplier1,532197,department4,2,CC7,P5,EMP10,REF5,25,Norrkoping,2015/08/08 13:08:09,Test_category8
supplier0,766555,department9,2,CC10,P5,EMP3,REF7,25,Uppsala,2021/07/20 11:42:37,Test_category3
supplier2,243654,department4,8,CC0,P3,EMP5,REF2,0,Gothenburg,2023/11/26 12:53:26,Test_category4
supplier1,213980,department2,7,CC2,P7,EMP3,REF5,10,Uppsala,2016/12/23 10:10:20,Test_category0
supplier3,763454,department9,1,CC1,P5,EMP10,REF1,10,Norrkoping,2021/06/08 17:23:45,Test_category1
supplier5,400849,department10,1,CC10,P6,EMP5,REF7,10,Skovde,2016/02/29 08:42:13,Test_category8
supplier0,247745,department6,7,CC4,P10,EMP0,REF4,0,Gothenburg,2021/08/03 16:59:25,Test_category1
supplier9,276866,department8,2,CC10,P8,EMP8,REF1,10,Stockholm,2022/05/26 08:46:53,Test_category5
supplier0,450798,department0,9,CC3,P4,EMP8,REF9,0,Norrkoping,2018/06/29 11:36:46,Test_category8
supplier2,671435,department2,3,CC4,P5,EMP7,REF7,20,Skovde,2015/09/25 09:13:02,Test_category8
supplier2,532649,department3,8,CC10,P2,EMP4,REF6,20,Stockholm,2019/01/12 15:50:45,Test_category10
supplier5,54224,department8,3,CC3,P1,EMP5,REF6,0,Lindkoping,2016/01/20 08:09:54,Test_category6
supplier2,45604,department2,7,CC9,P5,EMP6,REF5,10,Sundsvall,2015/12/27 08:29:18,Test_category8
supplier6,893931,department0,4,CC5,P0,EMP9,REF6,10,Norrkoping,2018/11/20 12:12:49,Test_category7
supplier5,356549,department2,10,CC9,P1,EMP9,REF0,0,Gothenburg,2024/01/26 08:11:14,Test_category4
supplier1,563484,department6,4,CC0,P9,EMP8,REF10,20,Lindkoping,2017/06/06 12:48:15,Test_category6
supplier2,230482,department0,6,CC3,P7,EMP1,REF6,10,Malmo,2019/05/03 17:52:18,Test_category1
supplier9,170472,department4,2,CC8,P10,EMP0,REF7,0,Lulea,2018/09/05 13:21:39,Test_category4
supplier8,964871,department1,3,CC8,P10,EMP3,REF2,0,Malmo,2020/06/12 14:20:41,Test_category8
supplier8,193015,department6,10,CC6,P6,EMP4,REF9,25,Stockholm,2019/03/13 15:27:14,Test_category10
supplier10,710838,department2,10,CC5,P2,EMP6,REF2,10,Sundsvall,2018/06/14 16:05:37,Test_category6
supplier10,869035,department1,10,CC10,P3,EMP3,REF6,10,Skovde,2018/01/15 13:12:40,Test_category4
supplier5,637559,department8,3,CC1,P10,EMP7,REF4,20,Lindkoping,2018/12/11 11:25:20,Test_category2
supplier1,362403,department9,0,CC8,P0,EMP5,REF8,20,Lindkoping,2023/11/01 15:04:30,Test_category5
supplier5,150561,department4,3,CC8,P2,EMP7,REF8,25,Stockholm,2023/06/18 08:50:45,Test_category10
supplier4,531923,department4,10,CC1,P1,EMP8,REF8,20,Vaxjo,2024/12/16 15:45:53,Test_category3
supplier2,372366,department2,9,CC10,P8,EMP1,REF10,20,Vaxjo,2022/11/21 14:48:26,Test_category0
supplier2,871294,department2,4,CC4,P4,EMP1,REF9,25,Stockholm,2022/08/27 17:01:26,Test_category7
supplier0,530808,department1,9,CC4,P4,EMP7,REF9,10,Norrkoping,2016/11/29 13:31:56,Test_category2
supplier6,298074,department6,9,CC5,P0,EMP7,REF7,10,Norrkoping,2015/07/11 15:16:37,Test_category8
supplier4,553213,department9,3,CC6,P8,EMP0,REF10,25,Gothenburg,2023/12/24 13:26:53,Test_category4
supplier5,422244,department0,2,CC1,P0,EMP5,REF5,20,Stockholm,2022/11/11 17:39:04,Test_category10
supplier6,846671,department9,4,CC8,P6,EMP8,REF9,25,Malmo,2016/11/03 10:45:00,Test_category8
supplier1,848074,department1,6,CC1,P0,EMP1,REF6,10,Norrkoping,2015/08/25 10:33:04,Test_category4
supplier3,731545,department4,3,CC3,P1,EMP1,REF5,25,Sundsvall,2017/10/13 12:55:42,Test_category6
supplier9,156343,department0,9,CC0,P9,EMP8,REF2,20,Stockholm,2017/06/23 16:08:34,Test_category6
supplier10,160155,department5,7,CC5,P5,EMP0,REF3,10,Norrkoping,2020/02/23 16:41:28,Test_category10
supplier6,949626,department10,1,CC4,P4,EMP0,REF7,20,Vaxjo,2022/09/11 10:35:25,Test_category7
supplier2,135475,department0,1,CC4,P7,EMP10,REF7,25,Stockholm,2015/12/09 13:16:24,Test_category8
supplier8,508123,department3,6,CC4,P3,EMP8,REF6,0,Lindkoping,2023/07/19 12:43:13,Test_category8
supplier7,451133,department1,9,CC3,P3,EMP0,REF10,0,Lulea,2016/11/25 17:21:54,Test_category1
supplier2,767951,department2,1,CC0,P10,EMP3,REF10,25,Skovde,2019/01/25 17:59:51,Test_category4
supplier0,751399,department1,10,CC6,P7,EMP4,REF4,10,Vaxjo,2016/01/09 17:28:42,Test_category9
supplier10,131344,department8,6,CC3,P1,EMP2,REF9,0,Gothenburg,2015/01/22 13:20:18,Test_category7
supplier4,868447,department5,9,CC5,P9,EMP6,REF10,0,Norrkoping,2015/05/26 11:06:54,Test_category4
supplier2,835612,department0,8,CC9,P1,EMP6,REF2,10,Vaxjo,2018/01/17 13:27:21,Test_category5
supplier2,609232,department10,0,CC2,P8,EMP9,REF2,0,Lindkoping,2023/11/03 14:29:50,Test_category3
supplier3,368123,department5,4,CC1,P2,EMP6,REF2,0,Sundsvall,2021/04/25 11:53:05,Test_category0
supplier10,456315,department8,0,CC4,P2,EMP10,REF2,10,Skovde,2015/05/03 11:36:56,Test_category2
supplier7,151063,department6,2,CC2,P5,EMP3,REF0,10,Uppsala,2021/07/15 08:52:49,Test_category7
supplier4,463206,department5,4,CC7,P8,EMP5,REF1,0,Malmo,2020/10/18 14:22:13,Test_category9
supplier6,204020,department6,1,CC2,P8,EMP2,REF1,25,Stockholm,2024/02/11 14:16:38,Test_category6
supplier7,804150,department4,0,CC8,P10,EMP0,REF10,10,Stockholm,2017/08/17 17:05:39,Test_category0
supplier7,986030,department8,6,CC1,P9,EMP6,REF5,0,Lulea,2024/01/07 10:33:34,Test_category7
supplier0,413049,department3,7,CC2,P2,EMP9,REF0,0,Lindkoping,2018/11/25 11:21:43,Test_category5
supplier6,969832,department7,5,CC7,P7,EMP1,REF0,20,Gothenburg,2022/08/12 14:41:17,Test_category4
supplier9,215302,department3,10,CC10,P1,EMP3,REF9,0,Sundsvall,2022/02/19 08:17:07,Test_category1
